image,mask,issue,severity
ISIC_0018535.JPG,ISIC_0018535_A00_T2_S1_5b2bd416116597326357ff5b.png,Mask touches image border,low
ISIC_0018633.JPG,ISIC_0018633_A00_T2_S1_5b2bd426116597326357ff76.png,Mask touches image border,low
ISIC_0018727.JPG,ISIC_0018727_A00_T2_S1_5b2bd429116597326357ff85.png,Mask touches image border,low
ISIC_0018889.JPG,ISIC_0018889_A00_T2_S1_5b2bd430116597326357ffa3.png,Mask touches image border,low
ISIC_0019062.JPG,ISIC_0019062_A08_T3_S1_5b2d274c116597169d55197f.png,Mask touches image border,low
ISIC_0019062.JPG,ISIC_0019062_A00_T2_S2_5b2bd442116597326357ffc4.png,Mask touches image border,low
ISIC_0019090.JPG,ISIC_0019090_A00_T2_S2_5b2bd44b116597326357ffcd.png,Mask touches image border,low
ISIC_0019090.JPG,ISIC_0019090_A08_T3_S1_5b2d277e116597169d551985.png,Mask touches image border,low
ISIC_0019143.JPG,ISIC_0019143_A00_T2_S1_5b2bd450116597326357ffdf.png,Mask touches image border,low
ISIC_0019178.JPG,ISIC_0019178_A00_T2_S1_5b2bd452116597326357ffeb.png,Mask touches image border,low
ISIC_0019199.JPG,ISIC_0019199_A00_T2_S1_5b2bd453116597326357ffee.png,Mask touches image border,low
ISIC_0019200.JPG,ISIC_0019200_A00_T2_S1_5b2bd453116597326357fff1.png,Mask touches image border,low
ISIC_0019204.JPG,ISIC_0019204_A00_T2_S1_5b2bd456116597326357fff4.png,Mask touches image border,low
ISIC_0019281.JPG,ISIC_0019281_A00_T2_S1_5b2bd461116597326357fffd.png,Mask touches image border,low
ISIC_0019320.JPG,ISIC_0019320_A00_T2_S1_5b2bd46e1165973263580012.png,Mask touches image border,low
ISIC_0019335.JPG,ISIC_0019335_A00_T2_S1_5b2bd470116597326358001e.png,Mask touches image border,low
ISIC_0019366.JPG,ISIC_0019366_A00_T2_S2_5b2bd4711165973263580027.png,Mask touches image border,low
ISIC_0019423.JPG,ISIC_0019423_A00_T2_S1_5b2bd4731165973263580030.png,Mask touches image border,low
ISIC_0019424.JPG,ISIC_0019424_A00_T2_S1_5b2bd4731165973263580033.png,Mask touches image border,low
ISIC_0019432.JPG,ISIC_0019432_A00_T2_S1_5b2bd4741165973263580036.png,Mask touches image border,low
ISIC_0019609.JPG,ISIC_0019609_A00_T2_S1_5b2bd47a116597326358005d.png,Mask touches image border,low
ISIC_0019678.JPG,ISIC_0019678_A00_T2_S1_5b2bd4831165973263580072.png,Mask touches image border,low
ISIC_0019696.JPG,ISIC_0019696_A00_T2_S2_5b2bd4841165973263580078.png,Mask touches image border,low
ISIC_0019703.JPG,ISIC_0019703_A00_T2_S2_5b2bd485116597326358007b.png,Mask touches image border,low
ISIC_0019723.JPG,ISIC_0019723_A00_T2_S1_5b2bd485116597326358007e.png,Mask touches image border,low
ISIC_0019747.JPG,ISIC_0019747_A00_T2_S1_5b2bd4871165973263580087.png,Mask touches image border,low
ISIC_0019883.JPG,ISIC_0019883_A00_T2_S1_5b2bd4891165973263580096.png,Mask touches image border,low
ISIC_0019981.JPG,ISIC_0019981_A00_T2_S1_5b2bd48d11659732635800ae.png,Mask touches image border,low
ISIC_0020124.JPG,ISIC_0020124_A00_T2_S1_5b2bd49011659732635800c6.png,Mask touches image border,low
ISIC_0020166.JPG,ISIC_0020166_A00_T2_S1_5b2bd49d11659732635800d5.png,Mask touches image border,low
ISIC_0020327.JPG,ISIC_0020327_A00_T2_S1_5b2bd4a511659732635800f0.png,Mask touches image border,low
ISIC_0020334.JPG,ISIC_0020334_A03_T3_S1_5b30149811659747a0a01002.png,Mask touches image border,low
ISIC_0020443.JPG,ISIC_0020443_A00_T2_S1_5b2bd4aa1165973263580111.png,Mask touches image border,low
ISIC_0020468.JPG,ISIC_0020468_A00_T2_S1_5b2bd4ab1165973263580117.png,Mask touches image border,low
ISIC_0020507.JPG,ISIC_0020507_A00_T2_S1_5b2bd4ad1165973263580123.png,Mask touches image border,low
ISIC_0020549.JPG,ISIC_0020549_A00_T2_S1_5b2bd4b61165973263580132.png,Mask touches image border,low
ISIC_0020640.JPG,ISIC_0020640_A00_T2_S1_5b2bd4c81165973263580156.png,Mask touches image border,low
ISIC_0020737.JPG,ISIC_0020737_A00_T2_S1_5b2bd4d11165973263580168.png,Mask touches image border,low
ISIC_0020849.JPG,ISIC_0020849_A00_T2_S1_5b2bd4d4116597326358017d.png,Mask touches image border,low
ISIC_0020861.JPG,ISIC_0020861_A00_T2_S1_5b2bd4d51165973263580183.png,Mask touches image border,low
ISIC_0020987.JPG,ISIC_0020987_A08_T3_S1_5b2d3d6e116597169d551b1f.png,Mask touches image border,low
ISIC_0020987.JPG,ISIC_0020987_A00_T2_S2_5b2bd4de11659732635801b0.png,Mask touches image border,low
ISIC_0021092.JPG,ISIC_0021092_A08_T3_S1_5b2d3e95116597169d551b46.png,Mask touches image border,low
ISIC_0021114.JPG,ISIC_0021114_A03_T3_S1_5b302f7d11659747a0a01123.png,Mask touches image border,low
ISIC_0021147.JPG,ISIC_0021147_A00_T2_S2_5b2bd4f711659732635801e6.png,Mask touches image border,low
ISIC_0021147.JPG,ISIC_0021147_A03_T3_S1_5b30362111659747a0a01189.png,Mask touches image border,low
ISIC_0021147.JPG,ISIC_0021147_A08_T3_S1_5b2d3af0116597169d551a9e.png,Mask touches image border,low
ISIC_0021157.JPG,ISIC_0021157_A00_T2_S1_5b2bd4fb11659732635801ef.png,Mask touches image border,low
ISIC_0021158.JPG,ISIC_0021158_A00_T2_S1_5b2bd4fc11659732635801f2.png,Mask touches image border,low
ISIC_0021210.JPG,ISIC_0021210_A03_T1_S1_5b3102cf11659747a0a012b4.png,Mask touches image border,low
ISIC_0021210.JPG,ISIC_0021210_A08_T3_S1_5b2d3d56116597169d551b16.png,Mask touches image border,low
ISIC_0021210.JPG,ISIC_0021210_A00_T2_S2_5b2bd504116597326358020a.png,Mask touches image border,low
ISIC_0021270.JPG,ISIC_0021270_A03_T3_S1_5b30339711659747a0a01165.png,Mask touches image border,low
ISIC_0021278.JPG,ISIC_0021278_A03_T3_S1_5b302e1811659747a0a01114.png,Mask touches image border,low
ISIC_0021313.JPG,ISIC_0021313_A00_T2_S2_5b2bd5141165973263580228.png,Mask touches image border,low
ISIC_0021313.JPG,ISIC_0021313_A08_T3_S1_5b2d3e2f116597169d551b3a.png,Mask touches image border,low
ISIC_0021354.JPG,ISIC_0021354_A00_T2_S1_5b2bd51b1165973263580237.png,Mask touches image border,low
ISIC_0021374.JPG,ISIC_0021374_A00_T2_S2_5b2bd51c116597326358023a.png,Mask touches image border,low
ISIC_0021374.JPG,ISIC_0021374_A08_T3_S1_5b2d3eae116597169d551b49.png,Mask touches image border,low
ISIC_0021440.JPG,ISIC_0021440_A08_T3_S1_5b2d3ed9116597169d551b55.png,Mask touches image border,low
ISIC_0021440.JPG,ISIC_0021440_A00_T2_S2_5b2bd5211165973263580249.png,Mask touches image border,low
ISIC_0021440.JPG,ISIC_0021440_A03_T1_S1_5b3031a111659747a0a01132.png,Mask touches image border,low
ISIC_0021504.JPG,ISIC_0021504_A00_T2_S1_5b2bd52d1165973263580264.png,Mask touches image border,low
ISIC_0021506.JPG,ISIC_0021506_A00_T2_S1_5b2bd52e1165973263580267.png,Mask touches image border,low
ISIC_0021551.JPG,ISIC_0021551_A03_T1_S1_5b302fc411659747a0a01126.png,Mask touches image border,low
ISIC_0021559.JPG,ISIC_0021559_A08_T3_S1_5b2d3c0d116597169d551ad1.png,Mask touches image border,low
ISIC_0021573.JPG,ISIC_0021573_A00_T2_S1_5b2bd536116597326358027f.png,Mask touches image border,low
ISIC_0021615.JPG,ISIC_0021615_A00_T2_S2_5b2bd543116597326358029a.png,Mask touches image border,low
ISIC_0021615.JPG,ISIC_0021615_A08_T3_S1_5b2d3c1c116597169d551ad7.png,Mask touches image border,low
ISIC_0021622.JPG,ISIC_0021622_A08_T3_S1_5b2d3f5a116597169d551b67.png,Mask touches image border,low
ISIC_0021701.JPG,ISIC_0021701_A09_T1_S1_5b30c8fd11659747a0a01248.png,Mask touches image border,low
ISIC_0021711.JPG,ISIC_0021711_A08_T3_S1_5b2d3ebf116597169d551b4f.png,Mask touches image border,low
ISIC_0021751.JPG,ISIC_0021751_A00_T2_S1_5b2bd55b11659732635802c4.png,Mask touches image border,low
ISIC_0021751.JPG,ISIC_0021751_A03_T3_S1_5b3035d411659747a0a01183.png,Mask touches image border,low
ISIC_0021816.JPG,ISIC_0021816_A00_T2_S1_5b2bd56e11659732635802eb.png,Mask touches image border,low
ISIC_0021902.JPG,ISIC_0021902_A08_T3_S1_5b2d3ac2116597169d551a95.png,Mask touches image border,low
ISIC_0021904.JPG,ISIC_0021904_A08_T3_S1_5b2d39d0116597169d551a74.png,Mask touches image border,low
ISIC_0021936.JPG,ISIC_0021936_A08_T3_S1_5b2d3c5c116597169d551ae9.png,Mask touches image border,low
ISIC_0021956.JPG,ISIC_0021956_A03_T3_S1_5b30322111659747a0a0113e.png,Mask touches image border,low
ISIC_0021956.JPG,ISIC_0021956_A00_T2_S2_5b2bd589116597326358032a.png,Mask touches image border,low
ISIC_0021956.JPG,ISIC_0021956_A08_T3_S1_5b2d3919116597169d551a6e.png,Mask touches image border,low
ISIC_0021999.JPG,ISIC_0021999_A00_T2_S1_5b2bd595116597326358033c.png,Mask touches image border,low
ISIC_0022006.JPG,ISIC_0022006_A03_T1_S1_5b302f6a11659747a0a01120.png,Mask touches image border,low
ISIC_0022009.JPG,ISIC_0022009_A08_T3_S1_5b2d3f0c116597169d551b5b.png,Mask touches image border,low
ISIC_0022009.JPG,ISIC_0022009_A03_T1_S1_5b30b36511659747a0a01194.png,Mask touches image border,low
ISIC_0022011.JPG,ISIC_0022011_A08_T3_S1_5b2d3b94116597169d551ab6.png,Mask touches image border,low
ISIC_0022015.JPG,ISIC_0022015_A08_T3_S1_5b2d3c6f116597169d551aef.png,Mask touches image border,low
ISIC_0022096.JPG,ISIC_0022096_A03_T1_S1_5a70f5a21165970305a71dd5.png,Mask touches image border,low
ISIC_0022219.JPG,ISIC_0022219_A08_T3_S1_5b2d3cae116597169d551af8.png,Mask touches image border,low
ISIC_0022313.JPG,ISIC_0022313_A00_T2_S2_5b2bd5d511659732635803b4.png,Mask touches image border,low
ISIC_0022313.JPG,ISIC_0022313_A08_T3_S1_5b2d39c1116597169d551a71.png,Mask touches image border,low
ISIC_0022399.JPG,ISIC_0022399_A08_T3_S1_5b2d39e2116597169d551a77.png,Mask touches image border,low
ISIC_0022444.JPG,ISIC_0022444_A08_T3_S1_5b2d3a91116597169d551a8c.png,Mask touches image border,low
ISIC_0022457.JPG,ISIC_0022457_A08_T3_S1_5b2d3c01116597169d551ace.png,Mask touches image border,low
ISIC_0022663.JPG,ISIC_0022663_A08_T3_S1_5b2d3b35116597169d551aa7.png,Mask touches image border,low
ISIC_0022678.JPG,ISIC_0022678_A08_T3_S1_5b2d3e25116597169d551b37.png,Mask touches image border,low
ISIC_0023044.JPG,ISIC_0023044_A08_T3_S1_5b2d3a03116597169d551a7d.png,Mask touches image border,low
ISIC_0023044.JPG,ISIC_0023044_A00_T2_S2_5b2bd6151165973263580465.png,Mask touches image border,low
ISIC_0023056.JPG,ISIC_0023056_A08_T3_S1_5b2d3c27116597169d551ada.png,Mask touches image border,low
ISIC_0023056.JPG,ISIC_0023056_A03_T3_S1_5b3020c211659747a0a010e7.png,Mask covers entire image,high
ISIC_0023118.JPG,ISIC_0023118_A08_T3_S1_5b2d3d0f116597169d551b10.png,Mask touches image border,low
ISIC_0023118.JPG,ISIC_0023118_A03_T1_S1_5b30ba3211659747a0a0119e.png,Mask touches image border,low
ISIC_0023156.JPG,ISIC_0023156_A00_T2_S1_5b2bd7341165976d8f829cd6.png,Mask touches image border,low
ISIC_0023158.JPG,ISIC_0023158_A08_T3_S1_5b2d3a86116597169d551a89.png,Mask touches image border,low
ISIC_0023164.JPG,ISIC_0023164_A00_T2_S1_5b2bd7371165976d8f829cdf.png,Mask touches image border,low
ISIC_0023169.JPG,ISIC_0023169_A03_T1_S1_5a70f4a71165970305a71db7.png,Mask touches image border,low
ISIC_0023199.JPG,ISIC_0023199_A03_T1_S1_5b30b9b311659747a0a01198.png,Mask touches image border,low
ISIC_0023203.JPG,ISIC_0023203_A00_T2_S1_5b2bd73c1165976d8f829ceb.png,Mask touches image border,low
ISIC_0023205.JPG,ISIC_0023205_A08_T3_S1_5b2d3aa7116597169d551a8f.png,Mask touches image border,low
ISIC_0023261.JPG,ISIC_0023261_A08_T3_S1_5b2d3f49116597169d551b61.png,Mask touches image border,low
ISIC_0023264.JPG,ISIC_0023264_A08_T3_S1_5b2d3f33116597169d551b5e.png,Mask touches image border,low
ISIC_0023264.JPG,ISIC_0023264_A00_T2_S2_5b2bd74a1165976d8f829d0c.png,Mask touches image border,low
ISIC_0023266.JPG,ISIC_0023266_A08_T3_S1_5b2d3b2f116597169d551aa4.png,Mask touches image border,low
ISIC_0023266.JPG,ISIC_0023266_A00_T2_S2_5b2bd74b1165976d8f829d0f.png,Mask touches image border,low
ISIC_0023269.JPG,ISIC_0023269_A03_T3_S1_5b301f3311659747a0a010db.png,Mask touches image border,low
ISIC_0023269.JPG,ISIC_0023269_A00_T2_S1_5b2bd74c1165976d8f829d12.png,Mask touches image border,low
ISIC_0023275.JPG,ISIC_0023275_A09_T1_S1_5b30c57211659747a0a0121b.png,Mask touches image border,low
ISIC_0023275.JPG,ISIC_0023275_A00_T2_S2_5b2bd74e1165976d8f829d18.png,Mask touches image border,low
ISIC_0023275.JPG,ISIC_0023275_A08_T3_S1_5b2d3d21116597169d551b13.png,Mask touches image border,low
ISIC_0023283.JPG,ISIC_0023283_A00_T2_S2_5b2bd7551165976d8f829d1b.png,Mask touches image border,low
ISIC_0023283.JPG,ISIC_0023283_A08_T3_S1_5b2d3be9116597169d551ac8.png,Mask touches image border,low
ISIC_0023300.JPG,ISIC_0023300_A08_T3_S1_5b2d3d0d116597169d551b0d.png,Mask touches image border,low
ISIC_0023300.JPG,ISIC_0023300_A03_T3_S1_5b30fe8811659747a0a01290.png,Mask touches image border,low
ISIC_0023306.JPG,ISIC_0023306_A03_T1_S1_5b30b9e611659747a0a0119b.png,Mask touches image border,low
ISIC_0023306.JPG,ISIC_0023306_A08_T3_S1_5b2d3f9b116597169d551b73.png,Mask touches image border,low
ISIC_0023309.JPG,ISIC_0023309_A08_T3_S1_5b2d3fc6116597169d551b76.png,Mask touches image border,low
ISIC_0023309.JPG,ISIC_0023309_A00_T2_S2_5b2bd75d1165976d8f829d2a.png,Mask touches image border,low
ISIC_0023316.JPG,ISIC_0023316_A00_T2_S2_5b2bd75f1165976d8f829d2d.png,Mask touches image border,low
ISIC_0023316.JPG,ISIC_0023316_A08_T3_S1_5b2d3c19116597169d551ad4.png,Mask touches image border,low
ISIC_0023316.JPG,ISIC_0023316_A09_T1_S1_5b30c6d011659747a0a01228.png,Mask touches image border,low
ISIC_0023321.JPG,ISIC_0023321_A08_T3_S1_5b2d3dfe116597169d551b31.png,Mask touches image border,low
ISIC_0023322.JPG,ISIC_0023322_A00_T2_S1_5b2bd7621165976d8f829d33.png,Mask touches image border,low
ISIC_0023322.JPG,ISIC_0023322_A03_T1_S1_5b30bd6111659747a0a011c2.png,Mask touches image border,low
ISIC_0023323.JPG,ISIC_0023323_A08_T3_S1_5b2d3d67116597169d551b1c.png,Mask touches image border,low
ISIC_0023343.JPG,ISIC_0023343_A03_T1_S1_5b30fe4611659747a0a0128d.png,Mask touches image border,low
ISIC_0023343.JPG,ISIC_0023343_A00_T2_S1_5b2bd7641165976d8f829d39.png,Mask touches image border,low
ISIC_0023346.JPG,ISIC_0023346_A00_T2_S1_5b2bd7651165976d8f829d3c.png,Mask touches image border,low
ISIC_0023356.JPG,ISIC_0023356_A00_T2_S1_5b2bd7671165976d8f829d3f.png,Mask touches image border,low
ISIC_0023358.JPG,ISIC_0023358_A00_T2_S1_5b2bd7681165976d8f829d42.png,Mask touches image border,low
ISIC_0023371.JPG,ISIC_0023371_A08_T3_S1_5b2d3d72116597169d551b22.png,Mask touches image border,low
ISIC_0023396.JPG,ISIC_0023396_A00_T2_S1_5b2bd7751165976d8f829d5a.png,Mask touches image border,low
ISIC_0023482.JPG,ISIC_0023482_A09_T1_S1_5b30f07c11659747a0a0126d.png,Mask touches image border,low
ISIC_0023482.JPG,ISIC_0023482_A00_T2_S1_5b2bd77f1165976d8f829d72.png,Mask touches image border,low
ISIC_0023483.JPG,ISIC_0023483_A00_T2_S1_5b2bd7801165976d8f829d75.png,Mask touches image border,low
ISIC_0023501.JPG,ISIC_0023501_A08_T3_S1_5b2d3eff116597169d551b58.png,Mask touches image border,low
ISIC_0023506.JPG,ISIC_0023506_A08_T3_S1_5b2d3dbe116597169d551b25.png,Mask touches image border,low
ISIC_0023506.JPG,ISIC_0023506_A03_T1_S1_5b302e5311659747a0a01117.png,Mask touches image border,low
ISIC_0023508.JPG,ISIC_0023508_A03_T1_S1_5b30328a11659747a0a01147.png,Mask touches image border,low
ISIC_0023508.JPG,ISIC_0023508_A08_T3_S1_5b2d3cbc116597169d551afb.png,Mask touches image border,low
ISIC_0023508.JPG,ISIC_0023508_A00_T2_S2_5b2bd7851165976d8f829d81.png,Mask touches image border,low
ISIC_0023509.JPG,ISIC_0023509_A00_T2_S2_5b2bd7881165976d8f829d84.png,Mask touches image border,low
ISIC_0023509.JPG,ISIC_0023509_A08_T3_S1_5b2d3c3e116597169d551add.png,Mask touches image border,low
ISIC_0023575.JPG,ISIC_0023575_A03_T3_S1_5b3033d611659747a0a0116b.png,Mask touches image border,low
ISIC_0023575.JPG,ISIC_0023575_A00_T2_S1_5b2bd7901165976d8f829d93.png,Mask touches image border,low
ISIC_0023636.JPG,ISIC_0023636_A08_T3_S1_5b2d3c9b116597169d551af5.png,Mask touches image border,low
ISIC_0023646.JPG,ISIC_0023646_A08_T3_S1_5b2d3afd116597169d551aa1.png,Mask touches image border,low
ISIC_0023696.JPG,ISIC_0023696_A00_T2_S2_5b2bd79f1165976d8f829db1.png,Mask touches image border,low
ISIC_0023696.JPG,ISIC_0023696_A08_T3_S1_5b2d39f3116597169d551a7a.png,Mask touches image border,low
ISIC_0023721.JPG,ISIC_0023721_A09_T1_S1_5b30c82911659747a0a01238.png,Mask touches image border,low
ISIC_0023721.JPG,ISIC_0023721_A08_T3_S1_5b2d3a0e116597169d551a80.png,Mask touches image border,low
ISIC_0023747.JPG,ISIC_0023747_A08_T3_S1_5b2d3ced116597169d551b04.png,Mask touches image border,low
ISIC_0023762.JPG,ISIC_0023762_A08_T3_S1_5b2d3dd7116597169d551b2b.png,Mask touches image border,low
ISIC_0023762.JPG,ISIC_0023762_A03_T1_S1_5b30ffe711659747a0a01296.png,Mask touches image border,low
ISIC_0023762.JPG,ISIC_0023762_A00_T2_S2_5b2bd7a71165976d8f829dc6.png,Mask touches image border,low
ISIC_0024005.JPG,ISIC_0024005_A09_T3_S1_5b30c42011659747a0a01215.png,Mask touches image border,low
ISIC_0024032.JPG,ISIC_0024032_A08_T3_S1_5b2d3bee116597169d551acb.png,Mask touches image border,low
ISIC_0024032.JPG,ISIC_0024032_A03_T3_S1_5b30fff911659747a0a01299.png,Mask touches image border,low
ISIC_0024032.JPG,ISIC_0024032_A00_T2_S2_5b2bd7c81165976d8f829e20.png,Mask touches image border,low
ISIC_0024095.JPG,ISIC_0024095_A08_T3_S1_5b2d3e85116597169d551b43.png,Mask touches image border,low
ISIC_0024095.JPG,ISIC_0024095_A00_T2_S2_5b2bd9691165976ea819525b.png,Mask touches image border,low
ISIC_0024095.JPG,ISIC_0024095_A03_T1_S1_5b31038911659747a0a012ba.png,Mask touches image border,low
ISIC_0024104.JPG,ISIC_0024104_A03_T3_S1_5b3032d211659747a0a0114d.png,Mask touches image border,low
ISIC_0024130.JPG,ISIC_0024130_A00_T2_S1_5b2bd9ce1165976ea819526a.png,Mask touches image border,low
ISIC_0024135.JPG,ISIC_0024135_A00_T2_S1_5b2bd9d01165976ea819526d.png,Mask touches image border,low
ISIC_0024156.JPG,ISIC_0024156_A09_T1_S1_5b30c8b711659747a0a01242.png,Mask touches image border,low
ISIC_0024157.JPG,ISIC_0024157_A03_T1_S1_5b31053311659747a0a012cc.png,Mask touches image border,low
ISIC_0024187.JPG,ISIC_0024187_A03_T1_S1_5a70f5461165970305a71dc9.png,Mask touches image border,low
ISIC_0036076.JPG,ISIC_0036076_A03_T3_S1_5b32199d11659747a0a0130a.png,Mask touches image border,low
ISIC_0036078.JPG,ISIC_0036078_A09_T1_S1_5b3219f111659747a0a01310.png,Mask touches image border,low
ISIC_0036078.JPG,ISIC_0036078_A03_T3_S1_5b3219c211659747a0a0130d.png,Mask touches image border,low
ISIC_0036086.JPG,ISIC_0036086_A08_T3_S1_5b2d33be116597169d551a5c.png,Mask touches image border,low
ISIC_0036086.JPG,ISIC_0036086_A03_T3_S1_5b30093711659747a0a00f7e.png,Mask touches image border,low
ISIC_0036090.JPG,ISIC_0036090_A03_T1_S1_5b30084e11659747a0a00f75.png,Mask touches image border,low
ISIC_0036090.JPG,ISIC_0036090_A08_T3_S1_5b2d31aa116597169d551a1f.png,Mask touches image border,low
ISIC_0036090.JPG,ISIC_0036090_A00_T2_S2_5b2bd9e91165976ea819529d.png,Mask touches image border,low
ISIC_0036094.JPG,ISIC_0036094_A00_T2_S2_5b2bd9f51165976ea81952a9.png,Mask touches image border,low
ISIC_0036094.JPG,ISIC_0036094_A08_T3_S1_5b2d313e116597169d551a0a.png,Mask touches image border,low
ISIC_0036095.JPG,ISIC_0036095_A08_T3_S1_5b2d3063116597169d5519ec.png,Mask touches image border,low
ISIC_0036095.JPG,ISIC_0036095_A00_T2_S2_5b2bd9f61165976ea81952ac.png,Mask touches image border,low
ISIC_0036096.JPG,ISIC_0036096_A08_T3_S1_5b2d335f116597169d551a50.png,Mask touches image border,low
ISIC_0036096.JPG,ISIC_0036096_A00_T2_S2_5b2bd9f91165976ea81952af.png,Mask touches image border,low
ISIC_0036098.JPG,ISIC_0036098_A08_T3_S1_5b2d389d116597169d551a68.png,Mask touches image border,low
ISIC_0036099.JPG,ISIC_0036099_A00_T2_S2_5b2bd9fc1165976ea81952b8.png,Mask touches image border,low
ISIC_0036099.JPG,ISIC_0036099_A08_T3_S1_5b2d33c2116597169d551a5f.png,Mask touches image border,low
ISIC_0036101.JPG,ISIC_0036101_A08_T3_S1_5b2d33a3116597169d551a56.png,Mask touches image border,low
ISIC_0036101.JPG,ISIC_0036101_A00_T2_S2_5b2bd9fe1165976ea81952be.png,Mask touches image border,low
ISIC_0036102.JPG,ISIC_0036102_A00_T2_S1_5b2bda011165976ea81952c1.png,Mask touches image border,low
ISIC_0036105.JPG,ISIC_0036105_A08_T3_S1_5b2d29aa116597169d55199a.png,Mask touches image border,low
ISIC_0036107.JPG,ISIC_0036107_A08_T3_S1_5b2d3211116597169d551a2f.png,Mask touches image border,low
ISIC_0036108.JPG,ISIC_0036108_A00_T2_S2_5b2bda091165976ea81952d3.png,Mask touches image border,low
ISIC_0036110.JPG,ISIC_0036110_A08_T3_S1_5b2d3283116597169d551a38.png,Mask touches image border,low
ISIC_0036111.JPG,ISIC_0036111_A00_T2_S1_5b2bda0f1165976ea81952dc.png,Mask touches image border,low
ISIC_0036111.JPG,ISIC_0036111_A03_T1_S1_5b300cf611659747a0a00f9c.png,Mask touches image border,low
ISIC_0036113.JPG,ISIC_0036113_A08_T3_S1_5b2d3113116597169d551a04.png,Mask touches image border,low
ISIC_0036124.JPG,ISIC_0036124_A00_T2_S1_5b2bda1e1165976ea8195303.png,Mask touches image border,low
ISIC_0036127.JPG,ISIC_0036127_A03_T1_S1_5b3003c611659747a0a00f42.png,Mask touches image border,low
ISIC_0036134.JPG,ISIC_0036134_A00_T2_S1_5b2bda2a1165976ea8195321.png,Mask touches image border,low
ISIC_0036137.JPG,ISIC_0036137_A03_T3_S1_5b3000dc11659747a0a00f2d.png,Mask touches image border,low
ISIC_0036140.JPG,ISIC_0036140_A00_T2_S1_5b2bda331165976ea8195333.png,Mask touches image border,low
ISIC_0036144.JPG,ISIC_0036144_A00_T2_S2_5b2bda381165976ea819533f.png,Mask touches image border,low
ISIC_0036144.JPG,ISIC_0036144_A03_T3_S1_5b300a3f11659747a0a00f90.png,Mask touches image border,low
ISIC_0036151.JPG,ISIC_0036151_A08_T3_S1_5b2d331e116597169d551a47.png,Mask touches image border,low
ISIC_0036152.JPG,ISIC_0036152_A08_T3_S1_5b2d3298116597169d551a3b.png,Mask touches image border,low
ISIC_0036153.JPG,ISIC_0036153_A00_T2_S1_5b2bda451165976ea819535a.png,Mask touches image border,low
ISIC_0036164.JPG,ISIC_0036164_A08_T1_S1_5b2d340d116597169d551a62.png,Mask touches image border,low
ISIC_0036167.JPG,ISIC_0036167_A03_T3_S1_5b30131811659747a0a00fea.png,Mask touches image border,low
ISIC_0036172.JPG,ISIC_0036172_A08_T3_S1_5b2d38c9116597169d551a6b.png,Mask touches image border,low
ISIC_0036181.JPG,ISIC_0036181_A08_T3_S1_5b2d31cc116597169d551a23.png,Mask touches image border,low
ISIC_0036186.JPG,ISIC_0036186_A08_T3_S1_5b2d388b116597169d551a65.png,Mask touches image border,low
ISIC_0036189.JPG,ISIC_0036189_A08_T3_S1_5b2d3182116597169d551a16.png,Mask touches image border,low
ISIC_0036191.JPG,ISIC_0036191_A00_T2_S2_5b2bda751165976ea81953c9.png,Mask touches image border,low
ISIC_0036195.JPG,ISIC_0036195_A08_T3_S1_5b2d3342116597169d551a4d.png,Mask touches image border,low
ISIC_0036198.JPG,ISIC_0036198_A03_T1_S1_5b3010c111659747a0a00fd2.png,Mask touches image border,low
ISIC_0036198.JPG,ISIC_0036198_A00_T2_S1_5b2bda7e1165976ea81953de.png,Mask touches image border,low
ISIC_0036207.JPG,ISIC_0036207_A08_T3_S1_5b2d29df116597169d55199d.png,Mask touches image border,low
ISIC_0036211.JPG,ISIC_0036211_A03_T3_S1_5b3009de11659747a0a00f87.png,Mask touches image border,low
ISIC_0036211.JPG,ISIC_0036211_A08_T3_S1_5b2d30e2116597169d5519fe.png,Mask touches image border,low
ISIC_0036213.JPG,ISIC_0036213_A00_T2_S1_5b2bda901165976ea8195408.png,Mask touches image border,low
ISIC_0036214.JPG,ISIC_0036214_A08_T1_S1_5b2d3309116597169d551a44.png,Mask touches image border,low
ISIC_0036218.JPG,ISIC_0036218_A00_T2_S1_5b2bda971165976ea8195417.png,Mask touches image border,low
ISIC_0036230.JPG,ISIC_0036230_A08_T3_S1_5b2d33ac116597169d551a59.png,Mask touches image border,low
ISIC_0036232.JPG,ISIC_0036232_A08_T3_S1_5b2d28f8116597169d551994.png,Mask touches image border,low
ISIC_0036235.JPG,ISIC_0036235_A08_T3_S1_5b2d3158116597169d551a10.png,Mask touches image border,low
ISIC_0036239.JPG,ISIC_0036239_A03_T3_S1_5b30068f11659747a0a00f63.png,Mask touches image border,low
ISIC_0036251.JPG,ISIC_0036251_A00_T2_S1_5b2bdabc1165976ea8195471.png,Mask touches image border,low
ISIC_0036253.JPG,ISIC_0036253_A00_T2_S1_5b2bdabe1165976ea8195477.png,Mask touches image border,low
ISIC_0036261.JPG,ISIC_0036261_A08_T3_S1_5b2d31ec116597169d551a26.png,Mask touches image border,low
ISIC_0036261.JPG,ISIC_0036261_A00_T2_S2_5b2bdb061165976fb48e66c7.png,Mask touches image border,low
ISIC_0036264.JPG,ISIC_0036264_A00_T2_S1_5b2bdb091165976fb48e66d0.png,Mask touches image border,low
ISIC_0036269.JPG,ISIC_0036269_A08_T3_S1_5b2d30c5116597169d5519f8.png,Mask touches image border,low
